Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 5.571000E+3 3.700000E+1 3.701396E+1 3.567322E+1 2.480173E+1 2.578921E+0 2.230349E+1 0.0375839355124095  
 5.572000E+3 3.700000E+1 3.700698E+1 3.566988E+1 2.480204E+1 2.582324E+0 2.230748E+1 0.0374854078567127  
 5.573000E+3 3.700000E+1 3.701093E+1 3.567383E+1 2.479867E+1 2.588797E+0 2.231514E+1 0.037481257268984  
 5.574000E+3 3.700000E+1 3.701471E+1 3.567762E+1 2.480618E+1 2.582394E+0 2.230425E+1 0.0374769953825396  
 5.575000E+3 3.700000E+1 3.699678E+1 3.567062E+1 2.479543E+1 2.576783E+0 2.230454E+1 0.0371779352307305  
 5.576000E+3 3.700000E+1 3.700058E+1 3.565620E+1 2.480294E+1 2.597285E+0 2.231573E+1 0.0377039617233469  
 5.577000E+3 3.700000E+1 3.698995E+1 3.566014E+1 2.479588E+1 2.591249E+0 2.230500E+1 0.037291216467462  
 5.578000E+3 3.700000E+1 3.699754E+1 3.566409E+1 2.479619E+1 2.604571E+0 2.232370E+1 0.0373891497021233  
 5.579000E+3 3.700000E+1 3.699784E+1 3.566803E+1 2.478913E+1 2.595470E+0 2.232401E+1 0.0372829674080681  
 5.580000E+3 3.700000E+1 3.699070E+1 3.566818E+1 2.478561E+1 2.596162E+0 2.233519E+1 0.0370784267658175  
 5.581000E+3 3.700000E+1 3.698372E+1 3.564662E+1 2.477855E+1 2.605210E+0 2.233550E+1 0.037509867695731  
 5.582000E+3 3.700000E+1 3.698767E+1 3.565786E+1 2.477886E+1 2.614214E+0 2.233213E+1 0.0372936009059434  
 5.583000E+3 3.700000E+1 3.699875E+1 3.564708E+1 2.478269E+1 2.610714E+0 2.231756E+1 0.0379181127879198  
 5.584000E+3 3.700000E+1 3.699525E+1 3.566544E+1 2.479020E+1 2.599076E+0 2.232875E+1 0.0372856748718087  
 5.585000E+3 3.700000E+1 3.699918E+1 3.566573E+1 2.479049E+1 2.604621E+0 2.233640E+1 0.0373874304549493  
 5.586000E+3 3.700000E+1 3.698127E+1 3.566603E+1 2.478712E+1 2.600056E+0 2.231831E+1 0.0368765461140475  
 5.587000E+3 3.700000E+1 3.699614E+1 3.566269E+1 2.478742E+1 2.622496E+0 2.232965E+1 0.037390617477257  
 5.588000E+3 3.700000E+1 3.700009E+1 3.565570E+1 2.479140E+1 2.604821E+0 2.232260E+1 0.0377047709061944  
 5.589000E+3 3.700000E+1 3.700388E+1 3.565585E+1 2.480259E+1 2.601959E+0 2.233379E+1 0.0378066993214298  
 5.590000E+3 3.700000E+1 3.700039E+1 3.565601E+1 2.477699E+1 2.597698E+0 2.234497E+1 0.0377041626362569  
 5.591000E+3 3.700000E+1 3.699341E+1 3.565995E+1 2.478466E+1 2.601863E+0 2.233424E+1 0.0373937708830213  
 5.592000E+3 3.700000E+1 3.699720E+1 3.566010E+1 2.478849E+1 2.610021E+0 2.233807E+1 0.0374956884585293  
 5.593000E+3 3.700000E+1 3.699037E+1 3.566784E+1 2.479998E+1 2.605502E+0 2.235693E+1 0.0370790605766988  
 5.594000E+3 3.700000E+1 3.699416E+1 3.565707E+1 2.478542E+1 2.614601E+0 2.233868E+1 0.037498594247929  
 5.595000E+3 3.700000E+1 3.697989E+1 3.565736E+1 2.479308E+1 2.610472E+0 2.233899E+1 0.0370899584265352  
 5.596000E+3 3.700000E+1 3.699477E+1 3.564310E+1 2.479339E+1 2.629067E+0 2.232458E+1 0.0379223468216851  
 5.597000E+3 3.700000E+1 3.698414E+1 3.566161E+1 2.479001E+1 2.611929E+0 2.233592E+1 0.0370855382020047  
 5.598000E+3 3.700000E+1 3.700249E+1 3.565082E+1 2.479015E+1 2.627090E+0 2.231766E+1 0.0379141349343437  
 5.599000E+3 3.700000E+1 3.700264E+1 3.566190E+1 2.479030E+1 2.605533E+0 2.233253E+1 0.037595865615685  
 5.600000E+3 3.700000E+1 3.701023E+1 3.566949E+1 2.480164E+1 2.606874E+0 2.234019E+1 0.0375878657082004  
 5.601000E+3 3.700000E+1 3.700324E+1 3.565521E+1 2.479827E+1 2.597260E+0 2.231842E+1 0.0378073779399982  
 5.602000E+3 3.700000E+1 3.701432E+1 3.566994E+1 2.480210E+1 2.605297E+0 2.233697E+1 0.0376894382216511  
 5.603000E+3 3.700000E+1 3.700370E+1 3.566296E+1 2.479873E+1 2.590619E+0 2.232256E+1 0.0375947481644823  
 5.604000E+3 3.700000E+1 3.700764E+1 3.566326E+1 2.479167E+1 2.602955E+0 2.233022E+1 0.0376964977402515  
 5.605000E+3 3.700000E+1 3.701144E+1 3.567070E+1 2.480654E+1 2.596599E+0 2.232669E+1 0.0375865906752602  
 5.606000E+3 3.700000E+1 3.701174E+1 3.567828E+1 2.479581E+1 2.591388E+0 2.234540E+1 0.0373745595359418  
 5.607000E+3 3.700000E+1 3.701933E+1 3.568223E+1 2.480347E+1 2.589969E+0 2.234570E+1 0.0374724337576435  
 5.608000E+3 3.700000E+1 3.699775E+1 3.566430E+1 2.478904E+1 2.579237E+0 2.234967E+1 0.0373889295457925  
 5.609000E+3 3.700000E+1 3.700883E+1 3.567538E+1 2.481127E+1 2.604011E+0 2.234614E+1 0.0373773173544334  
 5.610000E+3 3.700000E+1 3.701278E+1 3.566111E+1 2.478582E+1 2.588560E+0 2.232805E+1 0.0379031948248386  
 5.611000E+3 3.700000E+1 3.700200E+1 3.566491E+1 2.479701E+1 2.583727E+0 2.232820E+1 0.0374903511602862  
 5.612000E+3 3.700000E+1 3.699866E+1 3.566520E+1 2.478996E+1 2.595731E+0 2.233219E+1 0.0373882664333861  
 5.613000E+3 3.700000E+1 3.699881E+1 3.566899E+1 2.479747E+1 2.598496E+0 2.234338E+1 0.0372822443248322  
 5.614000E+3 3.700000E+1 3.698818E+1 3.566930E+1 2.480513E+1 2.598148E+0 2.235104E+1 0.0369752139795286  
 5.615000E+3 3.700000E+1 3.700306E+1 3.566596E+1 2.480912E+1 2.611331E+0 2.235502E+1 0.0374895278298972  
