Time T(Setpoint) T(Copper) T(Cell1) T(Cell2) DAC T(Environment) RTH  
 s C C C C V C  
 4.552000E+3 3.700000E+1 3.699343E+1 3.590043E+1 3.309144E+1 2.622263E+0 2.201049E+1 0.00722511870755138  
 4.553000E+3 3.700000E+1 3.700421E+1 3.590393E+1 3.309857E+1 2.617908E+0 2.201769E+1 0.00729746091223837  
 4.554000E+3 3.700000E+1 3.700056E+1 3.591121E+1 3.310221E+1 2.605946E+0 2.200665E+1 0.00729145051560748  
 4.555000E+3 3.700000E+1 3.700071E+1 3.589315E+1 3.309872E+1 2.610974E+0 2.202152E+1 0.00738481274527637  
 4.556000E+3 3.700000E+1 3.700071E+1 3.591137E+1 3.311330E+1 2.610362E+0 2.202152E+1 0.00726673449905518  
 4.557000E+3 3.700000E+1 3.700436E+1 3.588950E+1 3.310237E+1 2.610298E+0 2.200681E+1 0.00743733718834905  
 4.558000E+3 3.700000E+1 3.700071E+1 3.589315E+1 3.310237E+1 2.605802E+0 2.201417E+1 0.0074141566137088  
 4.559000E+3 3.700000E+1 3.700800E+1 3.590772E+1 3.309508E+1 2.610099E+0 2.201417E+1 0.00734119191139597  
 4.560000E+3 3.700000E+1 3.701893E+1 3.590772E+1 3.309508E+1 2.600831E+0 2.202152E+1 0.00746705231828588  
 4.561000E+3 3.700000E+1 3.701164E+1 3.590408E+1 3.309872E+1 2.587434E+0 2.202152E+1 0.0075197953321815  
 4.562000E+3 3.700000E+1 3.701529E+1 3.589679E+1 3.309872E+1 2.595248E+0 2.201417E+1 0.00754841167281368  
 4.563000E+3 3.700000E+1 3.700436E+1 3.590408E+1 3.309508E+1 2.588809E+0 2.201049E+1 0.00746243426307  
 4.564000E+3 3.700000E+1 3.698978E+1 3.589315E+1 3.308780E+1 2.600711E+0 2.200313E+1 0.00736975842979055  
 4.565000E+3 3.700000E+1 3.699343E+1 3.588222E+1 3.309144E+1 2.616787E+0 2.199577E+1 0.00737626843527958  
